@_fa,link,prism:url,dc:identifier,eid,dc:title,prism:publicationName,prism:issn,prism:eIssn,prism:isbn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,citedby-count,prism:aggregationType,subtype,subtypeDescription,source-id,openaccess,openaccessFlag,dc:creator,prism:doi,pii,affiliation,article-number,freetoread,freetoreadLabel,prism:issueIdentifier,pubmed-id
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85073020049', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85073020049?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073020049&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073020049&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85073020049,SCOPUS_ID:85073020049,2-s2.0-85073020049,Response of drivers to variable message signs in dynamic lane assignment application using artificial neural networks and other traditional techniques,International Conference on Transportation and Development 2019: Smarter and Safer Mobility and Cities - Selected Papers from the International Conference on Transportation and Development 2019,,,"[{'@_fa': 'true', '$': '9780784482575'}]",,175-186,2019-01-01,2019,0,Conference Proceeding,cp,Conference Paper,21100931305,0,False,Assi K.J.,10.1061/9780784482575.018,,"[{'@_fa': 'true', 'affilname': 'King Fahd University of Petroleum and Minerals', 'affiliation-city': 'Dhahran', 'affiliation-country': 'Saudi Arabia'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85072958817', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85072958817?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85072958817&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85072958817&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85072958817,SCOPUS_ID:85072958817,2-s2.0-85072958817,Towards multi-source adaptive semantic segmentation,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,16113349,"[{'@_fa': 'true', '$': '9783030306410'}]",11751 LNCS,292-301,2019-01-01,2019,9,Book Series,cp,Conference Paper,25674,0,False,Russo P.,10.1007/978-3-030-30642-7_26,,"[{'@_fa': 'true', 'affilname': 'Istituto Italiano di Tecnologia', 'affiliation-city': 'Genoa', 'affiliation-country': 'Italy'}, {'@_fa': 'true', 'affilname': 'Sapienza Università di Roma', 'affiliation-city': 'Rome', 'affiliation-country': 'Italy'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85072858794', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85072858794?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85072858794&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85072858794&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85072858794,SCOPUS_ID:85072858794,2-s2.0-85072858794,"3rd Conference on Creativity in Intelligent Technologies and Data Science, CIT and DS 2019",Communications in Computer and Information Science,18650929,18650937,"[{'@_fa': 'true', '$': '9783030297497'}]",1084,,2019-01-01,2019,0,Book Series,cr,Conference Review,17700155007,0,False,,,,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85072854052', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85072854052?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85072854052&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85072854052&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85072854052,SCOPUS_ID:85072854052,2-s2.0-85072854052,Transfer Learning for Driving Pattern Recognition,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,16113349,"[{'@_fa': 'true', '$': '9783030299101'}]",11671 LNAI,52-65,2019-01-01,2019,0,Book Series,cp,Conference Paper,25674,0,False,Li M.,10.1007/978-3-030-29911-8_5,,"[{'@_fa': 'true', 'affilname': 'Tianjin University', 'affiliation-city': 'Tianjin', 'affiliation-country': 'China'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85072840085', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85072840085?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85072840085&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85072840085&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85072840085,SCOPUS_ID:85072840085,2-s2.0-85072840085,Video intelligence as a component of a global security system,IFIP Advances in Information and Communication Technology,18684238,1868422X,"[{'@_fa': 'true', '$': '9783030299033'}]",571,132-145,2019-01-01,2019,0,Book Series,cp,Conference Paper,19400157163,0,False,Verdejo D.P.,10.1007/978-3-030-29904-0_10,,"[{'@_fa': 'true', 'affilname': 'Personal Interactor', 'affiliation-city': 'Paris', 'affiliation-country': 'France'}]",,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85072181626', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85072181626?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85072181626&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85072181626&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85072181626,SCOPUS_ID:85072181626,2-s2.0-85072181626,Hydrological early warning system based on a deep learning runoff model coupled with a meteorological forecast,Water (Switzerland),,20734441,,11,,2019-01-01,2019,10,Journal,ar,Article,21100255400,1,True,de la Fuente A.,10.3390/w11091808,,"[{'@_fa': 'true', 'affilname': 'Universidad de Chile', 'affiliation-city': 'Santiago', 'affiliation-country': 'Chile'}]",1808,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",9,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85071926362', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85071926362?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85071926362&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85071926362&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S1877050919305526'}",https://api.elsevier.com/content/abstract/scopus_id/85071926362,SCOPUS_ID:85071926362,2-s2.0-85071926362,Deep neural network method of recognizing the critical situations for transport systems by video images,Procedia Computer Science,,18770509,,151,675-682,2019-01-01,2019,8,Conference Proceeding,cp,Conference Paper,19700182801,1,True,Pashchenko F.F.,10.1016/j.procs.2019.04.090,S1877050919305526,"[{'@_fa': 'true', 'affilname': 'V. A. Trapeznikov Institute of Control Sciences, Russian Academy of Sciences', 'affiliation-city': 'Moscow', 'affiliation-country': 'Russian Federation'}, {'@_fa': 'true', 'affilname': 'Moscow Institute of Physics and Technology', 'affiliation-city': 'Dolgoprudny', 'affiliation-country': 'Russian Federation'}]",,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85071560234', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85071560234?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85071560234&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85071560234&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85071560234,SCOPUS_ID:85071560234,2-s2.0-85071560234,"Intelligent GPS L1 LOS/multipath/NLOS classifiers based on correlator-, RINEX- and NMEA-level measurements",Remote Sensing,,20724292,,11,,2019-01-01,2019,27,Journal,ar,Article,86430,1,True,Xu B.,10.3390/rs11161851,,"[{'@_fa': 'true', 'affilname': 'Hong Kong Polytechnic University', 'affiliation-city': 'Kowloon', 'affiliation-country': 'Hong Kong'}]",1851,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",16,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85071476822', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85071476822?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85071476822&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85071476822&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85071476822,SCOPUS_ID:85071476822,2-s2.0-85071476822,Increasing uptime and performance by using digital twins in dredging diagnostics,"22nd World Dredging Congress, WODCON 2019",,,,,427-436,2019-01-01,2019,2,Conference Proceeding,cp,Conference Paper,21100926506,0,False,Osnabrugge J.,,,"[{'@_fa': 'true', 'affilname': 'IHC Systems', 'affiliation-city': 'Sliedrecht', 'affiliation-country': 'Netherlands'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85071465449', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85071465449?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85071465449&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85071465449&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85071465449,SCOPUS_ID:85071465449,2-s2.0-85071465449,"16th International Conference on Image Analysis and Recognition, ICIAR 2019",Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,16113349,"[{'@_fa': 'true', '$': '9783030272012'}]",11662 LNCS,,2019-01-01,2019,0,Book Series,cr,Conference Review,25674,0,False,,,,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85070713855', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85070713855?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85070713855&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070713855&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85070713855,SCOPUS_ID:85070713855,2-s2.0-85070713855,Non-linear autoregressive neural networks to forecast short-term solar radiation for photovoltaic energy predictions,Communications in Computer and Information Science,18650929,18650937,"[{'@_fa': 'true', '$': '9783030266325'}]",992,3-22,2019-01-01,2019,1,Book Series,cp,Conference Paper,17700155007,0,False,Aliberti A.,10.1007/978-3-030-26633-2_1,,"[{'@_fa': 'true', 'affilname': 'Politecnico di Torino', 'affiliation-city': 'Turin', 'affiliation-country': 'Italy'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85070703061', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85070703061?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85070703061&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070703061&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85070703061,SCOPUS_ID:85070703061,2-s2.0-85070703061,"7th International Conference on Smart Cities and Green ICT Systems, SMARTGREENS 2018 and 4th International Conference on Vehicle Technology and Intelligent Transport Systems, VEHITS 2018",Communications in Computer and Information Science,18650929,18650937,"[{'@_fa': 'true', '$': '9783030266325'}]",992,,2019-01-01,2019,0,Book Series,cr,Conference Review,17700155007,0,False,,,,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85070673199', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85070673199?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85070673199&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070673199&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85070673199,SCOPUS_ID:85070673199,2-s2.0-85070673199,Enhanced cellular bandwidth prediction for highly automated driving,Communications in Computer and Information Science,18650929,18650937,"[{'@_fa': 'true', '$': '9783030266325'}]",992,328-350,2019-01-01,2019,2,Book Series,cp,Conference Paper,17700155007,0,False,Jomrich F.,10.1007/978-3-030-26633-2_16,,"[{'@_fa': 'true', 'affilname': 'Technische Universität Darmstadt', 'affiliation-city': 'Darmstadt', 'affiliation-country': 'Germany'}, {'@_fa': 'true', 'affilname': 'Opel Automobile GmbH', 'affiliation-city': 'Russelsheim', 'affiliation-country': 'Germany'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85070414328', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85070414328?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85070414328&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070414328&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85070414328,SCOPUS_ID:85070414328,2-s2.0-85070414328,"A Tutorial on UAVs for Wireless Networks: Applications, Challenges, and Open Problems",IEEE Communications Surveys and Tutorials,,1553877X,,21,2334-2360,2019-01-01,2019,886,Journal,ar,Article,17900156715,1,True,Mozaffari M.,10.1109/COMST.2019.2902862,,"[{'@_fa': 'true', 'affilname': 'Virginia Polytechnic Institute and State University', 'affiliation-city': 'Blacksburg', 'affiliation-country': 'United States'}]",8660516,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}, {'$': 'Green'}]}",3,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85070219297', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85070219297?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85070219297&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070219297&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85070219297,SCOPUS_ID:85070219297,2-s2.0-85070219297,Bashneft digital transformation: From concept design to implementation,Neftyanoe Khozyaystvo - Oil Industry,00282448,,,2019,7-12,2019-01-01,2019,2,Journal,ar,Article,21100403901,0,False,Shishkin A.,10.24887/0028-2448-2019-3-7-12,,"[{'@_fa': 'true', 'affilname': 'Bashneft PJSOC', 'affiliation-city': 'Ufa', 'affiliation-country': 'Russian Federation'}]",,,,3,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85069998742', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85069998742?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85069998742&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85069998742&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85069998742,SCOPUS_ID:85069998742,2-s2.0-85069998742,"Ventilation analysis of em-100, csi-3000, oxy life II and bag-valve mask in virtual reality ambulance simulation",Medico-Legal Update,0971720X,09741283,,19,280-285,2019-01-01,2019,0,Journal,ar,Article,63518,0,False,Roh S.G.,10.5958/0974-1283.2019.00057.4,,"[{'@_fa': 'true', 'affilname': 'Sunmoon University', 'affiliation-city': 'Asan', 'affiliation-country': 'South Korea'}]",,,,1,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85069760158', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85069760158?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85069760158&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85069760158&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85069760158,SCOPUS_ID:85069760158,2-s2.0-85069760158,Humanlike robots: State of the art and challenges,Proceedings of SPIE - The International Society for Optical Engineering,0277786X,1996756X,"[{'@_fa': 'true', '$': '9781510625853'}]",10965,,2019-01-01,2019,1,Conference Proceeding,cp,Conference Paper,40067,1,True,Bar-Cohen Y.,10.1117/12.2513709,,"[{'@_fa': 'true', 'affilname': 'Jet Propulsion Laboratory', 'affiliation-city': 'Pasadena', 'affiliation-country': 'United States'}]",1096507,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85069648489', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85069648489?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85069648489&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85069648489&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85069648489,SCOPUS_ID:85069648489,2-s2.0-85069648489,An Application to Generate Air Quality Recommendations and Alerts on a Smart Campus,Communications in Computer and Information Science,18650929,18650937,"[{'@_fa': 'true', '$': '9783030235277'}]",1033,507-514,2019-01-01,2019,2,Book Series,cp,Conference Paper,17700155007,0,False,Rodrigues P.L.,10.1007/978-3-030-23528-4_69,,"[{'@_fa': 'true', 'affilname': 'Universidade de Passo Fundo', 'affiliation-city': 'Passo Fundo', 'affiliation-country': 'Brazil'}]",,,,,
