@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:isbn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,source-id,openaccess,openaccessFlag,pii,article-number,prism:issueIdentifier,freetoread,freetoreadLabel,pubmed-id
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85077322387', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85077322387?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85077322387&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85077322387&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85077322387,SCOPUS_ID:85077322387,2-s2.0-85077322387,Evaluation of acoustic detection of UAVs using machine learning methods,Borghgraef A.,Proceedings of SPIE - The International Society for Optical Engineering,0277786X,1996756X,"[{'@_fa': 'true', '$': '9781510630352'}]",11166,,2019-01-01,2019,10.1117/12.2532775,0,"[{'@_fa': 'true', 'affilname': 'Koninklijke Militaire School - Ecole Royale Militaire', 'affiliation-city': 'Brussels', 'affiliation-country': 'Belgium'}]",Conference Proceeding,cp,Conference Paper,40067,0,False,,111660H,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85076992918', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85076992918?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85076992918&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076992918&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85076992918,SCOPUS_ID:85076992918,2-s2.0-85076992918,Critical Infrastructure Security Against Drone Attacks Using Visual Analytics,Zhang X.,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,16113349,"[{'@_fa': 'true', '$': '9783030349943'}]",11754 LNCS,713-722,2019-01-01,2019,10.1007/978-3-030-34995-0_65,4,"[{'@_fa': 'true', 'affilname': 'Venaka Media Limited', 'affiliation-city': 'London', 'affiliation-country': 'United Kingdom'}]",Book Series,cp,Conference Paper,25674,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85076986850', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85076986850?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85076986850&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076986850&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85076986850,SCOPUS_ID:85076986850,2-s2.0-85076986850,"20th International Conference on Intelligent Data Engineering and Automated Learning, IDEAL 2019",,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,16113349,"[{'@_fa': 'true', '$': '9783030336165'}]",11872 LNCS,,2019-01-01,2019,,0,,Book Series,cr,Conference Review,25674,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85076492084', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85076492084?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85076492084&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076492084&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85076492084,SCOPUS_ID:85076492084,2-s2.0-85076492084,Autonomous vehicle driving via deep deterministic policy gradient,Huang W.,Proceedings of the ASME Design Engineering Technical Conference,,,"[{'@_fa': 'true', '$': '9780791859216'}]",3,,2019-01-01,2019,10.1115/DETC2019-97884,2,"[{'@_fa': 'true', 'affilname': 'Politecnico di Milano', 'affiliation-city': 'Milan', 'affiliation-country': 'Italy'}]",Conference Proceeding,cp,Conference Paper,21100838747,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85076301213', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85076301213?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85076301213&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076301213&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85076301213,SCOPUS_ID:85076301213,2-s2.0-85076301213,Adaptive service selection for enabling the mobility of autonomous vehicles,Eryilmaz E.,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,16113349,"[{'@_fa': 'true', '$': '9783030342548'}]",11912 LNCS,203-218,2019-01-01,2019,10.1007/978-3-030-34255-5_14,2,"[{'@_fa': 'true', 'affilname': 'Technische Universität Berlin', 'affiliation-city': 'Berlin', 'affiliation-country': 'Germany'}]",Book Series,cp,Conference Paper,25674,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85076241999', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85076241999?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85076241999&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076241999&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85076241999,SCOPUS_ID:85076241999,2-s2.0-85076241999,Social behavior for autonomous vehicles,Schwarting W.,Proceedings of the National Academy of Sciences of the United States of America,00278424,10916490,,116,2492-24978,2019-01-01,2019,10.1073/pnas.1820676116,82,"[{'@_fa': 'true', 'affilname': 'MIT Computer Science &amp; Artificial Intelligence Laboratory', 'affiliation-city': 'Cambridge', 'affiliation-country': 'United States'}]",Journal,ar,Article,21121,1,True,,,50,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}, {'$': 'Green'}]}",31757853
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85076179720', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85076179720?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85076179720&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076179720&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85076179720,SCOPUS_ID:85076179720,2-s2.0-85076179720,Intelligent computer vision system for unmanned aerial vehicles for monitoring technological objects of oil and gas industry,Zoev I.V.,"Bulletin of the Tomsk Polytechnic University, Geo Assets Engineering",25001019,24131830,,330,34-49,2019-01-01,2019,10.18799/24131830/2019/11/2346,1,"[{'@_fa': 'true', 'affilname': 'Tomsk Polytechnic University', 'affiliation-city': 'Tomsk', 'affiliation-country': 'Russian Federation'}]",Journal,ar,Article,21100812103,1,True,,,11,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85075907489', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85075907489?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85075907489&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85075907489&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85075907489,SCOPUS_ID:85075907489,2-s2.0-85075907489,"Adversarial attack, defense, and applications with deep learning frameworks",Yin Z.,Advanced Sciences and Technologies for Security Applications,16135113,23639466,,,1-25,2019-01-01,2019,10.1007/978-3-030-13057-2_1,2,"[{'@_fa': 'true', 'affilname': 'School of Computer Science', 'affiliation-city': 'Sydney', 'affiliation-country': 'Australia'}]",Book Series,ch,Book Chapter,21100937105,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85075693059', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85075693059?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85075693059&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85075693059&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85075693059,SCOPUS_ID:85075693059,2-s2.0-85075693059,Machine learning: The Panacea for 5G complexities,Hari Kumar N.,Journal of ICT Standardization,2245800X,22460853,,7,157-170,2019-01-01,2019,10.13052/jicts2245-800X.726,3,"[{'@_fa': 'true', 'affilname': 'Telefonaktiebolaget LM Ericsson', 'affiliation-city': 'Stockholm', 'affiliation-country': 'Sweden'}]",Journal,ar,Article,21100936589,1,True,,,2,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}]}",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85074432399', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85074432399?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85074432399&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85074432399&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85074432399,SCOPUS_ID:85074432399,2-s2.0-85074432399,A UAV-based platform for real-time damage and defect identification in concrete structures,Ransom E.,Structural Health Monitoring 2019: Enabling Intelligent Life-Cycle Health Management for Industry Internet of Things (IIOT) - Proceedings of the 12th International Workshop on Structural Health Monitoring,,,"[{'@_fa': 'true', '$': '9781605956015'}]",1,1634-1641,2019-01-01,2019,10.12783/shm2019/32289,0,,Conference Proceeding,cp,Conference Paper,21100934204,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85074388020', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85074388020?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85074388020&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85074388020&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85074388020,SCOPUS_ID:85074388020,2-s2.0-85074388020,Sensor integration and data exploitation of structural health monitoring network integrated on a unmanned aerial vehicle (UAV),Fernandez-Lopez A.,Structural Health Monitoring 2019: Enabling Intelligent Life-Cycle Health Management for Industry Internet of Things (IIOT) - Proceedings of the 12th International Workshop on Structural Health Monitoring,,,"[{'@_fa': 'true', '$': '9781605956015'}]",1,165-172,2019-01-01,2019,10.12783/shm2019/32111,1,"[{'@_fa': 'true', 'affilname': 'Universidad Politécnica de Madrid', 'affiliation-city': 'Madrid', 'affiliation-country': 'Spain'}]",Conference Proceeding,cp,Conference Paper,21100934204,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85073905805', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85073905805?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073905805&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073905805&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85073905805,SCOPUS_ID:85073905805,2-s2.0-85073905805,Artificial intelligence for mass appraisals of residential properties in Nicosia: Mathematical modelling and algorithmic implementation,Dimopoulos T.,Proceedings of SPIE - The International Society for Optical Engineering,0277786X,1996756X,"[{'@_fa': 'true', '$': '9781510630611'}]",11174,,2019-01-01,2019,10.1117/12.2538430,0,"[{'@_fa': 'true', 'affilname': 'Neapolis University Pafos', 'affiliation-city': 'Paphos', 'affiliation-country': 'Cyprus'}, {'@_fa': 'true', 'affilname': 'Cyprus University of Technology', 'affiliation-city': 'Limassol', 'affiliation-country': 'Cyprus'}]",Conference Proceeding,cp,Conference Paper,40067,0,False,,111741A,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85073782365', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85073782365?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073782365&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073782365&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85073782365,SCOPUS_ID:85073782365,2-s2.0-85073782365,“Unmanned vehicle systems in unstructured environments: Challenge and current status”,Gradetsky V.,"21st International Symposium on Measurement and Control in Robotics, ISMCR 2018",,,"[{'@_fa': 'true', '$': '9781510890114'}]",,110-131,2019-01-01,2019,,1,"[{'@_fa': 'true', 'affilname': 'Ishlinsky Institute for Problems in Mechanics RAS (IPMech RAS)', 'affiliation-city': None, 'affiliation-country': 'Russian Federation'}]",Conference Proceeding,cp,Conference Paper,21100933311,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85073388347', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85073388347?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073388347&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073388347&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85073388347,SCOPUS_ID:85073388347,2-s2.0-85073388347,On application of heat equation in deep leaning recognition of google street view numbers,Martsenyuk V.,"International Multidisciplinary Scientific GeoConference Surveying Geology and Mining Ecology Management, SGEM",13142704,,"[{'@_fa': 'true', '$': '9786197408768'}]",19,989-994,2019-01-01,2019,,0,"[{'@_fa': 'true', 'affilname': 'Akademia Techniczno - Humanistyczna w Bielsku-Bialej', 'affiliation-city': 'Bielsko-Biala', 'affiliation-country': 'Poland'}]",Conference Proceeding,cp,Conference Paper,21100274701,0,False,,,2.1,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85073118746', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85073118746?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85073118746&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073118746&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85073118746,SCOPUS_ID:85073118746,2-s2.0-85073118746,Explorations and lessons learned in building an autonomous formula Sae<sup>a</sup> car from simulations,Zadok D.,"SIMULTECH 2019 - Proceedings of the 9th International Conference on Simulation and Modeling Methodologies, Technologies and Applications",,,"[{'@_fa': 'true', '$': '9789897583810'}]",,414-421,2019-01-01,2019,,4,"[{'@_fa': 'true', 'affilname': 'Technion - Israel Institute of Technology', 'affiliation-city': 'Haifa', 'affiliation-country': 'Israel'}]",Conference Proceeding,cp,Conference Paper,21100931459,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85072974891', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85072974891?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85072974891&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85072974891&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85072974891,SCOPUS_ID:85072974891,2-s2.0-85072974891,Testing Artificial Intelligence,Fehlmann T.,Communications in Computer and Information Science,18650929,18650937,"[{'@_fa': 'true', '$': '9783030280048'}]",1060,709-721,2019-01-01,2019,10.1007/978-3-030-28005-5_55,1,"[{'@_fa': 'true', 'affilname': 'Euro Project Office AG', 'affiliation-city': 'Zurich', 'affiliation-country': 'Switzerland'}]",Book Series,cp,Conference Paper,17700155007,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85072955985', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85072955985?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85072955985&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85072955985&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85072955985,SCOPUS_ID:85072955985,2-s2.0-85072955985,"20th International Conference on Image Analysis and Processing, ICIAP 2019",,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,16113349,"[{'@_fa': 'true', '$': '9783030306410'}]",11751 LNCS,,2019-01-01,2019,,0,,Book Series,cr,Conference Review,25674,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85072884214', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85072884214?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85072884214&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85072884214&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85072884214,SCOPUS_ID:85072884214,2-s2.0-85072884214,The Moral Machine: Is It Moral?,Nascimento A.M.,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,16113349,"[{'@_fa': 'true', '$': '9783030262495'}]",11699 LNCS,405-410,2019-01-01,2019,10.1007/978-3-030-26250-1_34,2,"[{'@_fa': 'true', 'affilname': 'Stanford University', 'affiliation-city': 'Palo Alto', 'affiliation-country': 'United States'}, {'@_fa': 'true', 'affilname': 'Universidade de São Paulo', 'affiliation-city': 'Sao Paulo', 'affiliation-country': 'Brazil'}]",Book Series,cp,Conference Paper,25674,0,False,,,,,,
