@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,prism:issn,article-number,prism:isbn,pii,pubmed-id
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/3543024521', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/3543024521?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=3543024521&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=3543024521&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/3543024521,SCOPUS_ID:3543024521,2-s2.0-3543024521,Dynamic neural network modeling of HF radar current maps for forecasting oil spill trajectories,Tissot P.,Environment Canada Arctic and Marine Oil Spill Program Technical Seminar (AMOP) Proceedings,,24,,519-529,2001-01-01,2001,,0,"[{'@_fa': 'true', 'affilname': 'Texas A and M University - Corpus Christi', 'affiliation-city': 'Corpus Christi', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,58092,0,False,,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/0034512451', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/0034512451?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0034512451&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0034512451&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/0034512451,SCOPUS_ID:0034512451,2-s2.0-0034512451,"Towards intelligent machines: theories, technologies and experiments",Nunes U.,Systems Analysis Modelling Simulation,,38,2,157-173,2000-12-01,2000,,2,"[{'@_fa': 'true', 'affilname': 'Universidade de Coimbra', 'affiliation-city': 'Coimbra', 'affiliation-country': 'Portugal'}]",Journal,ar,Article,27375,0,False,,,02329298,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/0032734687', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/0032734687?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0032734687&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0032734687&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/0032734687,SCOPUS_ID:0032734687,2-s2.0-0032734687,An expert system-based approach to prediction of year-to-year climatic variations in the North Atlantic region,Rodionov S.N.,International Journal of Climatology,,19,9,951-974,1999-07-01,July 1999,10.1002/(SICI)1097-0088(199907)19:9<951::AID-JOC372>3.0.CO;2-J,9,"[{'@_fa': 'true', 'affilname': 'University of Colorado Boulder', 'affiliation-city': 'Boulder', 'affiliation-country': 'United States'}]",Journal,ar,Article,13507,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",08998418,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84958051882', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84958051882?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84958051882&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84958051882&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84958051882,SCOPUS_ID:84958051882,2-s2.0-84958051882,"2nd International Symposium on High Performance Computing, ISHPC 1999",,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),16113349,1615,,1-408,1999-01-01,1999,,0,,Book Series,cr,Conference Review,25674,0,False,,,03029743,,"[{'@_fa': 'true', '$': '3540659692'}, {'@_fa': 'true', '$': '9783540659693'}]",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/0031165442', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/0031165442?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0031165442&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0031165442&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/0031165442,SCOPUS_ID:0031165442,2-s2.0-0031165442,Modular learning strategy for signal detection in a nonstationary environment,Haykin S.,IEEE Transactions on Signal Processing,,45,6,1619-1637,1997-12-01,1997,10.1109/78.600003,60,"[{'@_fa': 'true', 'affilname': 'McMaster University', 'affiliation-city': 'Hamilton', 'affiliation-country': 'Canada'}]",Journal,ar,Article,17391,0,False,,,1053587X,,,S1053587X97042323,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/0030127646', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/0030127646?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0030127646&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0030127646&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/0030127646,SCOPUS_ID:0030127646,2-s2.0-0030127646,Remote sensing of ocean sound speed profiles by a perception neural network,Park J.C.,IEEE Journal of Oceanic Engineering,,21,2,216-224,1996-04-01,April 1996,10.1109/48.486796,10,"[{'@_fa': 'true', 'affilname': 'Acoustical Society of America', 'affiliation-city': 'Melville', 'affiliation-country': 'United States'}, {'@_fa': 'true', 'affilname': 'Naval Undersea Warfare Center Division Newport', 'affiliation-city': 'Newport', 'affiliation-country': 'United States'}, {'@_fa': 'true', 'affilname': 'Florida Atlantic University', 'affiliation-city': 'Boca Raton', 'affiliation-country': 'United States'}, {'@_fa': 'true', 'affilname': 'United States Navy', 'affiliation-city': 'Arlington', 'affiliation-country': 'United States'}, {'@_fa': 'true', 'affilname': 'IEEE', 'affiliation-city': 'New York', 'affiliation-country': 'United States'}, {'@_fa': 'true', 'affilname': 'Atl. Undersea Test and Eval. Center', 'affiliation-city': None, 'affiliation-country': None}, {'@_fa': 'true', 'affilname': 'Applied Measurement Systems, Inc.', 'affiliation-city': 'Hollywood', 'affiliation-country': 'United States'}]",Journal,ar,Article,17277,0,False,,,03649059,,,S0364905996034139,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84964433725', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84964433725?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84964433725&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84964433725&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/84964433725,SCOPUS_ID:84964433725,2-s2.0-84964433725,Classification of earth surface from special sensor microwave imager (SSMI) using artificial neural network (ANN) data fusion,Lure Y.M.F.,International Geoscience and Remote Sensing Symposium (IGARSS),,2,,833-835,1992-01-01,1992,10.1109/IGARSS.1992.578269,3,"[{'@_fa': 'true', 'affilname': 'Caelum Research Corporation', 'affiliation-city': 'Silver Spring', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,82000,0,False,,,,578269,"[{'@_fa': 'true', '$': '0780301382'}]",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/0025657749', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/0025657749?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0025657749&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0025657749&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/0025657749,SCOPUS_ID:0025657749,2-s2.0-0025657749,Automatic description of the gulf stream from IR images using neural networks,Lybanon M.,Proceedings of SPIE - The International Society for Optical Engineering,,1294,,225-237,1990-12-01,1990,,3,"[{'@_fa': 'true', 'affilname': 'NASA Stennis Space Center', 'affiliation-city': 'Stennis Space Center', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,40067,0,False,,,0277786X,,"[{'@_fa': 'true', '$': '0819403458'}]",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/0024897213', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/0024897213?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0024897213&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0024897213&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/0024897213,SCOPUS_ID:0024897213,2-s2.0-0024897213,Automatic target detection and cuing system for an autonomous underwater vehicle (AUV),Schweizer P.F.,Proceedings of the 6th International Symposium on Unmanned,,,,359-371,1989-12-01,1989,,6,"[{'@_fa': 'true', 'affilname': 'Westinghouse Electric Company', 'affiliation-city': 'Pittsburgh', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,63196,0,False,,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/0024723987', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/0024723987?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0024723987&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0024723987&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/0024723987,SCOPUS_ID:0024723987,2-s2.0-0024723987,Use of a neural net computer system for analysis of flow cytometric data of phytoplankton populations,Frankel D.S.,Cytometry,10970320,10,5,540-550,1989-01-01,September 1989,10.1002/cyto.990100509,49,"[{'@_fa': 'true', 'affilname': 'KTAADN, Inc.', 'affiliation-city': 'Newtown', 'affiliation-country': 'United States'}]",Journal,ar,Article,31096,0,False,,,01964763,,,,2776570
