@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:eIssn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,pii,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,prism:issn,prism:issueIdentifier,article-number,pubmed-id,prism:isbn
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85034850699', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85034850699?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85034850699&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85034850699&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85034850699,SCOPUS_ID:85034850699,2-s2.0-85034850699,Work-in-progress: Testing autonomous cyber-physical systems using fuzzing features from convolutional neural networks,Raj S.,"Proceedings of the 13th ACM International Conference on Embedded Software 2017 Companion, EMSOFT 2017",,,,2017-10-15,15 October 2017,10.1145/3125503.3125568,,4,"[{'@_fa': 'true', 'affilname': 'University of Central Florida', 'affiliation-city': 'Orlando', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,21100839156,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,,1,,"[{'@_fa': 'true', '$': '9781450351867'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85034785521', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85034785521?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85034785521&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85034785521&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85034785521,SCOPUS_ID:85034785521,2-s2.0-85034785521,Automated game testing with ICARUS: Intelligent completion of adventure riddles via unsupervised solving,Pfau J.,CHI PLAY 2017 Extended Abstracts - Extended Abstracts Publication of the Annual Symposium on Computer-Human Interaction in Play,,,153-163,2017-10-15,15 October 2017,10.1145/3130859.3131439,,17,"[{'@_fa': 'true', 'affilname': 'Universität Bremen', 'affiliation-city': 'Bremen', 'affiliation-country': 'Germany'}, {'@_fa': 'true', 'affilname': 'Daedalic Entertainment', 'affiliation-city': 'Hamburg', 'affiliation-country': 'Germany'}]",Conference Proceeding,cp,Conference Paper,21100838746,0,False,,,,,,,"[{'@_fa': 'true', '$': '9781450351119'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85034661493', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85034661493?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85034661493&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85034661493&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85034661493,SCOPUS_ID:85034661493,2-s2.0-85034661493,Recognition on Matrix Angular Central Gaussian Distribution,Ali M.,"Proceedings - 2016 3rd International Conference on Soft Computing and Machine Intelligence, ISCMI 2016",,,38-42,2017-10-02,2 October 2017,10.1109/ISCMI.2016.39,,0,"[{'@_fa': 'true', 'affilname': 'Charles Sturt University', 'affiliation-city': 'Bathurst', 'affiliation-country': 'Australia'}]",Conference Proceeding,cp,Conference Paper,21100838720,0,False,,,,,8057435,,"[{'@_fa': 'true', '$': '9781509036967'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85044566819', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85044566819?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044566819&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044566819&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85044566819,SCOPUS_ID:85044566819,2-s2.0-85044566819,Horizons in computer science research,Clary T.,Horizons in Computer Science Research,,15,1-247,2017-10-01,1 October 2017,,,0,,Book,bk,Book,21100435006,0,False,,,,,,,"[{'@_fa': 'true', '$': '9781536127584'}, {'@_fa': 'true', '$': '9781536127577'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85039433303', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85039433303?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85039433303&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85039433303&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85039433303,SCOPUS_ID:85039433303,2-s2.0-85039433303,Comparing feature extraction and classification performance between LS-SVM and deep kernel methods,Kim B.,Advanced Science Letters,19367317,23,9662-9666,2017-10-01,October 2017,10.1166/asl.2017.9769,,0,"[{'@_fa': 'true', 'affilname': 'Youngsan University', 'affiliation-city': 'Yangsan', 'affiliation-country': 'South Korea'}]",Journal,ar,Article,19700181106,0,False,,,19366612,10,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85028953120', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85028953120?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85028953120&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85028953120&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85028953120,SCOPUS_ID:85028953120,2-s2.0-85028953120,Nearest neighbor classification for high-speed big data streams using spark,Ramírez-Gallego S.,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",21682232,47,2727-2739,2017-10-01,October 2017,10.1109/TSMC.2017.2700889,,50,"[{'@_fa': 'true', 'affilname': 'Universidad de Granada', 'affiliation-city': 'Granada', 'affiliation-country': 'Spain'}]",Journal,ar,Article,21100262320,0,False,,,21682216,10,7993020,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85034417698', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85034417698?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85034417698&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85034417698&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85034417698,SCOPUS_ID:85034417698,2-s2.0-85034417698,"Proceedings - 20th Euromicro Conference on Digital System Design, DSD 2017",,"Proceedings - 20th Euromicro Conference on Digital System Design, DSD 2017",,,,2017-09-25,25 September 2017,,,0,,Conference Proceeding,cr,Conference Review,21100838547,0,False,,,,,,,"[{'@_fa': 'true', '$': '9781538621455'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85076949866', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85076949866?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85076949866&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076949866&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85076949866,SCOPUS_ID:85076949866,2-s2.0-85076949866,Cognitive hyperconnected digital transformation: Internet of things intelligence evolution,Vermesan O.,Cognitive hyperconnected digital transformation: Internet of things intelligence evolution,,,1-310,2017-09-23,23 September 2017,,,23,"[{'@_fa': 'true', 'affilname': 'SINTEF Foundation for Scientific and Industrial Research', 'affiliation-city': 'Trondheim', 'affiliation-country': 'Norway'}]",Book,bk,Book,21100939930,0,False,,,,,,,"[{'@_fa': 'true', '$': '9788793609105'}, {'@_fa': 'true', '$': '9788793609112'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85032969680', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85032969680?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85032969680&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85032969680&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85032969680,SCOPUS_ID:85032969680,2-s2.0-85032969680,A fully configurable and scalable neural coprocessor IP for SoC implementations of machine learning applications,Martinez-Corral U.,"2017 NASA/ESA Conference on Adaptive Hardware and Systems, AHS 2017",,,125-132,2017-09-19,19 September 2017,10.1109/AHS.2017.8046368,,4,"[{'@_fa': 'true', 'affilname': 'Universidad del Pais Vasco', 'affiliation-city': 'Leioa', 'affiliation-country': 'Spain'}]",Conference Proceeding,cp,Conference Paper,21100836265,0,False,,,,,8046368,,"[{'@_fa': 'true', '$': '9781538634394'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85032351894', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85032351894?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85032351894&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85032351894&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85032351894,SCOPUS_ID:85032351894,2-s2.0-85032351894,Comparative investigation of short-term wind speed forecasting models for airborne wind turbines,Korprasertsak N.,"2017 8th International Conference on Mechanical and Aerospace Engineering, ICMAE 2017",,,451-454,2017-09-14,14 September 2017,10.1109/ICMAE.2017.8038688,,3,"[{'@_fa': 'true', 'affilname': 'Sirindhorn International Institute of Technology, Thammasat University', 'affiliation-city': 'Pathum Thani', 'affiliation-country': 'Thailand'}]",Conference Proceeding,cp,Conference Paper,21100835697,0,False,,,,,8038688,,"[{'@_fa': 'true', '$': '9781538633052'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85032175467', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85032175467?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85032175467&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85032175467&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85032175467,SCOPUS_ID:85032175467,2-s2.0-85032175467,Predictive local receptive fields based respiratory motion tracking for motion-adaptive radiotherapy,Wang Y.,"Proceedings of the Annual International Conference of the IEEE Engineering in Medicine and Biology Society, EMBS",,,2859-2862,2017-09-13,13 September 2017,10.1109/EMBC.2017.8037453,,1,"[{'@_fa': 'true', 'affilname': 'Xidian University', 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}]",Conference Proceeding,cp,Conference Paper,34202,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",1557170X,,8037453,29060494,"[{'@_fa': 'true', '$': '9781509028092'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85032361005', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85032361005?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85032361005&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85032361005&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85032361005,SCOPUS_ID:85032361005,2-s2.0-85032361005,SynAdapt: Automated Synthesis of Adaptive Agents,Sidhanta S.,"Proceedings - 2017 IEEE 14th International Conference on Services Computing, SCC 2017",,,475-478,2017-09-12,12 September 2017,10.1109/SCC.2017.68,,0,"[{'@_fa': 'true', 'affilname': 'Universidade de Lisboa', 'affiliation-city': 'Lisbon', 'affiliation-country': 'Portugal'}]",Conference Proceeding,cp,Conference Paper,21100835705,0,False,,,,,8035021,,"[{'@_fa': 'true', '$': '9781538620052'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85030973433', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85030973433?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85030973433&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85030973433&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85030973433,SCOPUS_ID:85030973433,2-s2.0-85030973433,POINT CLOUDS to INDOOR/OUTDOOR ACCESSIBILITY DIAGNOSIS,Balado J.,"ISPRS Annals of the Photogrammetry, Remote Sensing and Spatial Information Sciences",21949050,4,287-293,2017-09-12,12 September 2017,10.5194/isprs-annals-IV-2-W4-287-2017,,10,"[{'@_fa': 'true', 'affilname': 'Universidade de Vigo', 'affiliation-city': 'Vigo', 'affiliation-country': 'Spain'}]",Conference Proceeding,cp,Conference Paper,21100830113,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",21949042,2W4,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85032350439', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85032350439?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85032350439&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85032350439&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85032350439,SCOPUS_ID:85032350439,2-s2.0-85032350439,Deep Reinforcement Learning for Dynamic Treatment Regimes on Medical Registry Data,Liu Y.,"Proceedings - 2017 IEEE International Conference on Healthcare Informatics, ICHI 2017",,,380-385,2017-09-08,8 September 2017,10.1109/ICHI.2017.45,,46,"[{'@_fa': 'true', 'affilname': 'Medical College of Wisconsin', 'affiliation-city': 'Milwaukee', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,21100835701,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,,8031178,,"[{'@_fa': 'true', '$': '9781509048816'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85058583973', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85058583973?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85058583973&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85058583973&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85058583973,SCOPUS_ID:85058583973,2-s2.0-85058583973,Multidimensional data exploration by explicitly controlled animation,Kruiger J.F.,Informatics,22279709,4,,2017-09-01,September 2017,10.3390/informatics4030026,,5,"[{'@_fa': 'true', 'affilname': 'Rijksuniversiteit Groningen', 'affiliation-city': 'Groningen', 'affiliation-country': 'Netherlands'}]",Journal,ar,Article,21100897717,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,3,26,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85029694799', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85029694799?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85029694799&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85029694799&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85029694799,SCOPUS_ID:85029694799,2-s2.0-85029694799,Use of the software PI system within the concept of smart cities,Vanus J.,"Proceedings of the 9th International Scientific Symposium on Electrical Power Engineering, ELEKTROENERGETIKA 2017",,,513-517,2017-09-01,1 September 2017,,,3,"[{'@_fa': 'true', 'affilname': 'VSB – Technical University of Ostrava', 'affiliation-city': 'Ostrava', 'affiliation-country': 'Czech Republic'}]",Conference Proceeding,cp,Conference Paper,21100831301,0,False,,,,,,,"[{'@_fa': 'true', '$': '9788055331959'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85028852362', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85028852362?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85028852362&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85028852362&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85028852362,SCOPUS_ID:85028852362,2-s2.0-85028852362,Graph Signal Recovery via Primal-Dual Algorithms for Total Variation Minimization,Berger P.,IEEE Journal on Selected Topics in Signal Processing,,11,842-855,2017-09-01,September 2017,10.1109/JSTSP.2017.2726978,,27,"[{'@_fa': 'true', 'affilname': 'Technische Universität Wien', 'affiliation-city': 'Vienna', 'affiliation-country': 'Austria'}]",Journal,cp,Conference Paper,5900153311,0,False,,,19324553,6,7979518,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85008150025', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85008150025?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85008150025&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85008150025&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0262885616302177'}",https://api.elsevier.com/content/abstract/scopus_id/85008150025,SCOPUS_ID:85008150025,2-s2.0-85008150025,Strength modelling for real-worldautomatic continuous affect recognition from audiovisual signals,Han J.,Image and Vision Computing,,65,76-86,2017-09-01,September 2017,10.1016/j.imavis.2016.11.020,S0262885616302177,30,"[{'@_fa': 'true', 'affilname': 'Universität Passau', 'affiliation-city': 'Passau', 'affiliation-country': 'Germany'}]",Journal,ar,Article,25549,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",02628856,,,,
