@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,pii,freetoread,freetoreadLabel,prism:isbn,pubmed-id
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85083835406', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85083835406?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85083835406&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85083835406&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85083835406,SCOPUS_ID:85083835406,2-s2.0-85083835406,Vehicle Velocity Prediction Using Artificial Neural Network and Effect of Real World Signals on Prediction Window,Gaikwad T.,SAE Technical Papers,,01487191,2020-April,April,,2020-04-14,14 April 2020,10.4271/2020-01-0729,4,"[{'@_fa': 'true', 'affilname': 'Western Michigan University', 'affiliation-city': 'Kalamazoo', 'affiliation-country': 'United States'}]",Journal,cp,Conference Paper,,21100239259,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85103252960', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85103252960?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103252960&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103252960&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85103252960,SCOPUS_ID:85103252960,2-s2.0-85103252960,Traffic Sign and Vehicle Classification based on Machine Learning,Viktor M.,PervasiveHealth: Pervasive Computing Technologies for Healthcare,21531633,,,,35-41,2020-04-12,12 April 2020,10.1145/3442705.3442711,0,"[{'@_fa': 'true', 'affilname': 'Beijing University of Technology', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Conference Proceeding,cp,Conference Paper,,21100871120,0,False,,,,"[{'@_fa': 'true', '$': '9781450388931'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85089142867', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85089142867?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85089142867&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85089142867&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S2666389920300064'}",https://api.elsevier.com/content/abstract/scopus_id/85089142867,SCOPUS_ID:85089142867,2-s2.0-85089142867,Intelligent Electromagnetic Sensing with Learnable Data Acquisition and Processing,Li H.Y.,Patterns,,26663899,1,1,,2020-04-10,10 April 2020,10.1016/j.patter.2020.100006,24,"[{'@_fa': 'true', 'affilname': 'Peking University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Journal,ar,Article,100006,21101028388,1,True,S2666389920300064,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85083494519', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85083494519?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85083494519&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85083494519&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85083494519,SCOPUS_ID:85083494519,2-s2.0-85083494519,Towards the Development of a Smart Drone Police: Illustration in Traffic Speed Monitoring,Thoa Mac T.,Journal of Physics: Conference Series,17426588,17426596,1487,1,,2020-04-08,8 April 2020,10.1088/1742-6596/1487/1/012029,3,"[{'@_fa': 'true', 'affilname': 'Hanoi University of Science and Technology', 'affiliation-city': 'Hanoi', 'affiliation-country': 'Viet Nam'}]",Conference Proceeding,cp,Conference Paper,012029,130053,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}, {'$': 'repository'}, {'$': 'repositoryvor'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85087086950', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85087086950?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85087086950&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85087086950&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85087086950,SCOPUS_ID:85087086950,2-s2.0-85087086950,"Explorer51 - Indoor Mapping, Discovery, and Navigation for an Autonomous Mobile Robot",Argush G.,"2020 Systems and Information Engineering Design Symposium, SIEDS 2020",,,,,,2020-04-01,April 2020,10.1109/SIEDS49339.2020.9106581,0,"[{'@_fa': 'true', 'affilname': 'University of Virginia', 'affiliation-city': 'Charlottesville', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,9106581,21101007270,0,False,,,,"[{'@_fa': 'true', '$': '9781728171456'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85087045260', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85087045260?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85087045260&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85087045260&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85087045260,SCOPUS_ID:85087045260,2-s2.0-85087045260,An Improved ICP Registration Algorithm by Combining PointNet++ and ICP Algorithm,He Y.,"2020 6th International Conference on Control, Automation and Robotics, ICCAR 2020",,,,,741-745,2020-04-01,April 2020,10.1109/ICCAR49639.2020.9108032,3,"[{'@_fa': 'true', 'affilname': 'Chongqing University of Technology', 'affiliation-city': 'Chongqing', 'affiliation-country': 'China'}]",Conference Proceeding,cp,Conference Paper,9108032,21101007267,0,False,,,,"[{'@_fa': 'true', '$': '9781728161396'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85085949374', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85085949374?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85085949374&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85085949374&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85085949374,SCOPUS_ID:85085949374,2-s2.0-85085949374,Real-time out-of-distribution detection in learning-enabled cyber-physical systems,Cai F.,"Proceedings - 2020 ACM/IEEE 11th International Conference on Cyber-Physical Systems, ICCPS 2020",,,,,174-183,2020-04-01,April 2020,10.1109/ICCPS48487.2020.00024,13,"[{'@_fa': 'true', 'affilname': 'Vanderbilt University', 'affiliation-city': 'Nashville', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,9095995,21101007372,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}","[{'@_fa': 'true', '$': '9781728155012'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85084657549', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85084657549?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85084657549&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85084657549&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85084657549,SCOPUS_ID:85084657549,2-s2.0-85084657549,Drone identification and location tracking based on YOLOv3,Tao L.,Gongcheng Kexue Xuebao/Chinese Journal of Engineering,20959389,,42,4,463-468,2020-04-01,1 April 2020,10.13374/j.issn2095-9389.2019.09.10.002,1,"[{'@_fa': 'true', 'affilname': 'Beihang University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Journal,ar,Article,,21100399145,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85084053059', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85084053059?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85084053059&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85084053059&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85084053059,SCOPUS_ID:85084053059,2-s2.0-85084053059,On the application of machine learning to the design of UAV-based 5G radio access networks,Kouhdaragh V.,Electronics (Switzerland),,20799292,9,4,,2020-04-01,April 2020,10.3390/electronics9040689,8,"[{'@_fa': 'true', 'affilname': 'Università degli Studi di Napoli Federico II', 'affiliation-city': 'Naples', 'affiliation-country': 'Italy'}, {'@_fa': 'true', 'affilname': 'Yazd University', 'affiliation-city': 'Yazd,', 'affiliation-country': 'Iran'}]",Journal,re,Review,689,21100829272,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85083917440', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85083917440?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85083917440&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85083917440&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85083917440,SCOPUS_ID:85083917440,2-s2.0-85083917440,Guest Editorial: Robust resource-constrained systems for machine learning,Theocharides T.,IEEE Design and Test,21682356,21682364,37,2,5-7,2020-04-01,April 2020,10.1109/MDAT.2020.2971201,0,"[{'@_fa': 'true', 'affilname': 'University of Cyprus', 'affiliation-city': 'Nicosia', 'affiliation-country': 'Cyprus'}]",Journal,re,Review,9075145,21100286806,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85083273616', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85083273616?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85083273616&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85083273616&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85083273616,SCOPUS_ID:85083273616,2-s2.0-85083273616,The Responsibility Quantification Model of Human Interaction with Automation,Douer N.,IEEE Transactions on Automation Science and Engineering,15455955,15583783,17,2,1044-1060,2020-04-01,April 2020,10.1109/TASE.2020.2965466,2,"[{'@_fa': 'true', 'affilname': 'Tel Aviv University', 'affiliation-city': 'Tel Aviv-Yafo', 'affiliation-country': 'Israel'}]",Journal,ar,Article,8978739,17340,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85082792510', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85082792510?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85082792510&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85082792510&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85082792510,SCOPUS_ID:85082792510,2-s2.0-85082792510,Multibody system-based adaptive formation scheme for multiple under-actuated AUVs,Huang H.,Sensors (Switzerland),14248220,,20,7,,2020-04-01,1 April 2020,10.3390/s20071943,0,"[{'@_fa': 'true', 'affilname': 'Harbin Engineering University', 'affiliation-city': 'Harbin', 'affiliation-country': 'China'}]",Journal,ar,Article,1943,130124,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,32235677
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85082732327', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85082732327?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85082732327&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85082732327&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85082732327,SCOPUS_ID:85082732327,2-s2.0-85082732327,Deep reinforcement learning approach with multiple experience pools for UAV’s autonomous motion planning in complex unknown environments,Hu Z.,Sensors (Switzerland),14248220,,20,7,,2020-04-01,1 April 2020,10.3390/s20071890,9,"[{'@_fa': 'true', 'affilname': 'Northwestern Polytechnical University', 'affiliation-city': ""Xi'an"", 'affiliation-country': 'China'}]",Journal,ar,Article,1890,130124,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,32235308
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85081044731', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85081044731?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85081044731&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85081044731&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85081044731,SCOPUS_ID:85081044731,2-s2.0-85081044731,Marker-Less Micro Aerial Vehicle Detection and Localization Using Convolutional Neural Networks,Vrba M.,IEEE Robotics and Automation Letters,,23773766,5,2,2459-2466,2020-04-01,April 2020,10.1109/LRA.2020.2972819,7,"[{'@_fa': 'true', 'affilname': 'Czech Technical University in Prague', 'affiliation-city': 'Prague', 'affiliation-country': 'Czech Republic'}]",Journal,ar,Article,8988144,21100900379,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85080896788', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85080896788?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85080896788&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85080896788&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85080896788,SCOPUS_ID:85080896788,2-s2.0-85080896788,Robot Navigation in Crowds by Graph Convolutional Networks with Attention Learned from Human Gaze,Chen Y.,IEEE Robotics and Automation Letters,,23773766,5,2,2754-2761,2020-04-01,April 2020,10.1109/LRA.2020.2972868,12,"[{'@_fa': 'true', 'affilname': 'Hong Kong University of Science and Technology', 'affiliation-city': 'Hong Kong', 'affiliation-country': 'Hong Kong'}]",Journal,ar,Article,8990034,21100900379,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85079805579', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85079805579?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85079805579&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85079805579&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85079805579,SCOPUS_ID:85079805579,2-s2.0-85079805579,Augmented LiDAR simulator for autonomous driving,Fang J.,IEEE Robotics and Automation Letters,,23773766,5,2,1931-1938,2020-04-01,April 2020,10.1109/LRA.2020.2969927,17,"[{'@_fa': 'true', 'affilname': 'Baidu, Inc.', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Journal,ar,Article,8972449,21100900379,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85079659469', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85079659469?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85079659469&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85079659469&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85079659469,SCOPUS_ID:85079659469,2-s2.0-85079659469,"Joint Optimization of Relay Deployment, Channel Allocation, and Relay Assignment for UAVs-Aided D2D Networks",Zhong X.,IEEE/ACM Transactions on Networking,10636692,15582566,28,2,804-817,2020-04-01,April 2020,10.1109/TNET.2020.2970744,10,"[{'@_fa': 'true', 'affilname': 'Logistical Engineering University China', 'affiliation-city': 'Chongqing', 'affiliation-country': 'China'}]",Journal,ar,Article,9003500,27237,0,False,,,,,
