@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,pubmed-id,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,prism:issn,pii,prism:isbn
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120901350', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120901350?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120901350&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120901350&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85120901350,SCOPUS_ID:85120901350,2-s2.0-85120901350,Densely-Populated Traffic Detection Using YOLOv5 and Non-maximum Suppression Ensembling,Rahman R.,Lecture Notes on Data Engineering and Communications Technologies,23674520,95,,567-578,2022-01-01,2022,10.1007/978-981-16-6636-0_43,0,"[{'@_fa': 'true', 'affilname': 'Islamic University of Technology', 'affiliation-city': 'Gazipur', 'affiliation-country': 'Bangladesh'}]",,Book Series,ch,Book Chapter,,21100975545,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",23674512,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120880462', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120880462?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120880462&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120880462&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85120880462,SCOPUS_ID:85120880462,2-s2.0-85120880462,Multi-disciplinary Use of Three-Dimensional Geospatial Information,Krijnen T.,Structural Integrity,25225618,20,,271-296,2022-01-01,2022,10.1007/978-3-030-82430-3_12,0,"[{'@_fa': 'true', 'affilname': 'Department of Urbanism, TU Delft', 'affiliation-city': 'Delft', 'affiliation-country': 'Netherlands'}]",,Book Series,ch,Book Chapter,,21100983209,0,False,,,2522560X,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120878535', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120878535?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120878535&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120878535&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85120878535,SCOPUS_ID:85120878535,2-s2.0-85120878535,"Emerging Technologies for Health, Safety and Well-being in Construction Industry",Tender M.,Structural Integrity,25225618,20,,369-390,2022-01-01,2022,10.1007/978-3-030-82430-3_16,0,"[{'@_fa': 'true', 'affilname': 'Universidade do Minho', 'affiliation-city': 'Braga', 'affiliation-country': 'Portugal'}, {'@_fa': 'true', 'affilname': 'Instituto Superior de Engenharia do Porto', 'affiliation-city': 'Porto', 'affiliation-country': 'Portugal'}, {'@_fa': 'true', 'affilname': 'ISLA-Polytechnic Institute of Management and Technology', 'affiliation-city': 'VN Gaia', 'affiliation-country': 'Portugal'}]",,Book Series,ch,Book Chapter,,21100983209,0,False,,,2522560X,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120831376', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120831376?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120831376&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120831376&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85120831376,SCOPUS_ID:85120831376,2-s2.0-85120831376,Constructing a software tool for detecting face mask-wearing by machine learning,Abdulmajeed A.A.,Baghdad Science Journal,24117986,19,3,642-653,2022-01-01,2022,10.21123/BSJ.2022.19.3.0642,0,"[{'@_fa': 'true', 'affilname': 'University of Mosul', 'affiliation-city': 'Mosul', 'affiliation-country': 'Iraq'}]",,Journal,ar,Article,,21100840337,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",20788665,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120827678', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120827678?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120827678&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120827678&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85120827678,SCOPUS_ID:85120827678,2-s2.0-85120827678,A lightweight double-channel depthwise separable convolutional neural network for multimodal fusion gait recognition,Liu X.,Mathematical Biosciences and Engineering,15510018,19,2,1195-1212,2022-01-01,2022,10.3934/mbe.2022055,0,"[{'@_fa': 'true', 'affilname': 'Hebei University', 'affiliation-city': 'Baoding', 'affiliation-country': 'China'}]",35135200,Journal,ar,Article,,5200152802,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",15471063,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120813715', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120813715?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120813715&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120813715&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85120813715,SCOPUS_ID:85120813715,2-s2.0-85120813715,Applying Computation Intelligence for Improved Computer Vision Capabilities,Rajpal R.,EAI/Springer Innovations in Communication and Computing,25228609,,,143-176,2022-01-01,2022,10.1007/978-3-030-78284-9_7,0,"[{'@_fa': 'true', 'affilname': 'University of Petroleum and Energy Studies', 'affiliation-city': 'Dehradun', 'affiliation-country': 'India'}]",,Book Series,ch,Book Chapter,,21101019713,0,False,,,25228595,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120792305', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120792305?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120792305&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120792305&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85120792305,SCOPUS_ID:85120792305,2-s2.0-85120792305,Multi-agent deep q-networks for efficient edge federated learning communications in software-defined iot,Tam P.,"Computers, Materials and Continua",15462226,71,2,3319-3335,2022-01-01,2022,10.32604/cmc.2022.023215,0,"[{'@_fa': 'true', 'affilname': 'Soonchunhyang University', 'affiliation-city': 'Asan', 'affiliation-country': 'South Korea'}]",,Journal,ar,Article,,24364,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",15462218,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120784897', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120784897?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120784897&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120784897&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85120784897,SCOPUS_ID:85120784897,2-s2.0-85120784897,An automated real-time face mask detection system using transfer learning with faster-rcnn in the era of the covid-19 pandemic,Sabir M.F.S.,"Computers, Materials and Continua",15462226,71,2,4151-4166,2022-01-01,2022,10.32604/cmc.2022.017865,0,"[{'@_fa': 'true', 'affilname': 'King Abdulaziz University', 'affiliation-city': 'Jeddah', 'affiliation-country': 'Saudi Arabia'}]",,Journal,ar,Article,,24364,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",15462218,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120584803', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120584803?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120584803&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120584803&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85120584803,SCOPUS_ID:85120584803,2-s2.0-85120584803,Digital Business Models in the Healthcare Industry,Hoppe N.,Intelligent Systems Reference Library,18684408,212,,331-356,2022-01-01,2022,10.1007/978-3-030-83620-7_14,0,"[{'@_fa': 'true', 'affilname': 'Hochschule Aalen', 'affiliation-city': 'Aalen', 'affiliation-country': 'Germany'}]",,Book Series,ch,Book Chapter,,21100222537,0,False,,,18684394,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120154125', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120154125?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120154125&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120154125&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85120154125,SCOPUS_ID:85120154125,2-s2.0-85120154125,Comparison of performance with hearing aid programmed to NAL-NL1 first-fit and optimized-fit,Narayanan S.E.,CODAS,23171782,34,1,1-7,2022-01-01,2022,10.1590/2317-1782/20212020310,0,"[{'@_fa': 'true', 'affilname': 'All India Institute of Speech and Hearing, Mysore', 'affiliation-city': 'Mysore', 'affiliation-country': 'India'}]",34669764,Journal,ar,Article,,21100309828,1,True,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120081897', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120081897?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120081897&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120081897&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85120081897,SCOPUS_ID:85120081897,2-s2.0-85120081897,Intelligent Traffic Management with Prioritized Scheduling System,Jainulabudeen S.A.K.,EAI/Springer Innovations in Communication and Computing,25228609,,,23-34,2022-01-01,2022,10.1007/978-3-030-77637-4_2,0,"[{'@_fa': 'true', 'affilname': 'Assistant Professor', 'affiliation-city': 'Chennai', 'affiliation-country': 'India'}]",,Book Series,ch,Book Chapter,,21101019713,0,False,,,25228595,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120067605', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120067605?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120067605&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120067605&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85120067605,SCOPUS_ID:85120067605,2-s2.0-85120067605,SoundStream: An End-to-End Neural Audio Codec,Zeghidour N.,IEEE/ACM Transactions on Audio Speech and Language Processing,23299304,30,,495-507,2022-01-01,2022,10.1109/TASLP.2021.3129994,0,"[{'@_fa': 'true', 'affilname': 'Google LLC', 'affiliation-city': 'Mountain View', 'affiliation-country': 'United States'}]",,Journal,ar,Article,,21100368801,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",23299290,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85119963452', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85119963452?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119963452&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119963452&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0360132321009240'}",https://api.elsevier.com/content/abstract/scopus_id/85119963452,SCOPUS_ID:85119963452,2-s2.0-85119963452,Personal thermal comfort models using digital twins: Preference prediction with BIM-extracted spatial–temporal proximity data from Build2Vec,Abdelrahman M.M.,Building and Environment,,207,,,2022-01-01,January 2022,10.1016/j.buildenv.2021.108532,0,"[{'@_fa': 'true', 'affilname': 'National University of Singapore', 'affiliation-city': 'Singapore City', 'affiliation-country': 'Singapore'}]",,Journal,ar,Article,108532,26874,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",03601323,S0360132321009240,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85119892076', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85119892076?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119892076&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119892076&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85119892076,SCOPUS_ID:85119892076,2-s2.0-85119892076,Training Optimization for a Hardware-Aware Approach to Deep Learning,Asok A.,Lecture Notes in Electrical Engineering,18761119,783,,553-566,2022-01-01,2022,10.1007/978-981-16-3690-5_49,0,"[{'@_fa': 'true', 'affilname': 'Birla Institute of Technology and Science, Pilani', 'affiliation-city': 'Pilani', 'affiliation-country': 'India'}]",,Book Series,cp,Conference Paper,,19700186822,0,False,,,18761100,,"[{'@_fa': 'true', '$': '9789811636899'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85119877252', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85119877252?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119877252&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119877252&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85119877252,SCOPUS_ID:85119877252,2-s2.0-85119877252,Deep neural networks for gun detection in public surveillance,Arif E.,Intelligent Automation and Soft Computing,2326005X,32,2,909-922,2022-01-01,2022,10.32604/iasc.2022.021061,0,"[{'@_fa': 'true', 'affilname': 'The Superior University, Lahore', 'affiliation-city': 'Lahore', 'affiliation-country': 'Pakistan'}]",,Journal,ar,Article,,25476,0,False,,,10798587,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85119837743', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85119837743?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119837743&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119837743&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85119837743,SCOPUS_ID:85119837743,2-s2.0-85119837743,"Using Machine Learning, Image Processing and Neural Networks to Sense Bullying in K-12 Schools: Enhanced",Kumar L.,Lecture Notes in Networks and Systems,23673389,238,,1-12,2022-01-01,2022,10.1007/978-981-16-2641-8_1,0,"[{'@_fa': 'true', 'affilname': 'Gazelle Information Technologies', 'affiliation-city': 'New Delhi', 'affiliation-country': 'India'}]",,Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9789811626401'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85119830191', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85119830191?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119830191&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119830191&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85119830191,SCOPUS_ID:85119830191,2-s2.0-85119830191,Deformation expression of soft tissue based on bp neural network,Zhang X.,Intelligent Automation and Soft Computing,2326005X,32,2,1041-1053,2022-01-01,2022,10.32604/iasc.2022.016543,0,"[{'@_fa': 'true', 'affilname': 'Nanjing University of Information Science &amp; Technology', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",,Journal,ar,Article,,25476,0,False,,,10798587,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85119825769', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85119825769?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119825769&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119825769&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85119825769,SCOPUS_ID:85119825769,2-s2.0-85119825769,"The Learning Ideas Conference, TLIC 2021",,Lecture Notes in Networks and Systems,23673389,349 LNNS,,,2022-01-01,2022,,0,,,Book Series,cr,Conference Review,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9783030906764'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85119685219', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85119685219?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119685219&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119685219&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85119685219,SCOPUS_ID:85119685219,2-s2.0-85119685219,"EMBRACE: Electronic Medical Record Safety, Blockchain to the Rescue",Khandelwal P.,Lecture Notes on Data Engineering and Communications Technologies,23674520,91,,605-613,2022-01-01,2022,10.1007/978-981-16-6285-0_48,0,"[{'@_fa': 'true', 'affilname': 'Guru Gobind Singh Indraprastha University', 'affiliation-city': 'New Delhi', 'affiliation-country': 'India'}]",,Book Series,ch,Book Chapter,,21100975545,0,False,,,23674512,,
